step,q1,q2,cv,q3,ch,mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae
38,1.1296832536888635,-10.189921980905845,-0.0003238041457626221,0.21606701879293191,-0.0001559014470099329,0.00017404084792360663,9.29516099859029e-05,0.00017540922272019088,0.00029291893588379025,0.00013488365220837295,0.008614500009571202,0.0,0.0,0.00013456499436870217
39,21.190163935107268,3.1910159056386878,-0.0006342328439003411,3.403427589266547,0.0015707434297340221,0.0004944855463691056,0.000691331981215626,0.0005227407091297209,0.00046783231664448977,0.0002960372075904161,0.004248400000506081,0.0,0.0,0.00013456499436870217
40,0.04177456636630229,-0.4505859407969861,-0.00021050048788166318,9.140853639312931,0.0007305858049976453,0.00021928161731921136,0.0004111108719371259,-0.0001011972053674981,0.00023504185082856566,0.00012977657024748623,0.004011299999547191,0.0,0.0,0.00013456499436870217
41,8.46160221137134,13.932881580997844,0.0009334546892892916,-23.421473498841774,0.00137451807683851,0.00025175182963721454,2.1335436031222343e-06,1.979396620299667e-05,0.0006441824953071773,0.00034089726977981627,0.00531379999301862,0.0,0.0,0.00013456499436870217
42,4.681028037336959,7.315845306271434,0.00044487536403425794,-12.509742963580969,0.0009745203348660983,0.00019060279009863734,0.00016236565716098994,7.914743764558807e-05,0.0003447440394666046,0.00017615401884540915,0.010461900004884228,0.0,0.0,0.00013456499436870217
43,21.27974368817014,9.318923380112265,0.0006654285164785663,-22.180999503116997,0.0003798882267975769,0.0004249432240612805,-0.00029945740243420005,-4.918698687106371e-05,0.0008737985626794398,0.00047732991515658796,0.010405900000478141,0.0,0.0,0.00013456499436870217
44,0.14277968651653986,-0.5659121800426534,0.0003166341041117665,-15.182910882775994,0.00016480133414665006,0.00013842058251611888,-4.6029217628529295e-05,2.5839755835477263e-05,0.00033613434061408043,0.00014567900507245213,0.004024300011224113,0.0,0.0,0.00013456499436870217
45,11.51505869615907,26.803783199288794,0.0016594556010752937,-28.81981452740618,0.0023909981166662007,0.0004500133218243718,-2.8809328796342015e-05,4.135194467380643e-05,0.0011069572065025568,0.0006229348364286125,0.0041665000026114285,0.0,0.0,0.00013456499436870217
46,20.724419098719697,-21.517026171164186,-0.002104434507401931,25.863483124473156,-0.0012045889497986702,0.0006950654787942767,-0.00030287064146250486,-0.0006023552268743515,0.0011694588465616107,0.0007055772002786398,0.010763199999928474,0.0,0.0,0.00013456499436870217
47,3.694320533840701,4.008571095597756,0.00039238353673809543,-11.992137926805105,2.6832634101885837e-05,0.00018621615890879184,-0.00018394817016087472,0.00010171799658564851,0.0003080417518503964,0.00015115673886612058,0.004096000004210509,0.0,0.0,0.00013456499436870217
48,-0.6140445368989659,-7.715603815989094,-0.0001290114454782806,-15.63396856532029,-0.00041691285950183746,0.0002077672688756138,-0.00012940840679220855,-0.00012657495972234756,0.0004144397971685976,0.00016064592637121677,0.005174999998416752,0.0,0.0,0.00013456499436870217
49,2.814661336518231,19.8842305534041,0.001064469696312183,-24.599949686277302,0.0024795137730298585,0.00035712317912839353,0.00031089186086319387,3.911091334884986e-05,0.0007176201324909925,0.00036086980253458023,0.01030969999555964,0.0,0.0,0.00013456499436870217
50,0.5888730738005672,-7.423086707123453,2.8648029502539896e-06,-14.586947184119701,-0.00015619150845667056,0.0001455149904359132,-1.5484631148865446e-05,-2.0055515051353723e-05,0.0003909071674570441,0.00015561265172436833,0.0050278999988222495,0.0,0.0,0.00013456499436870217
51,-4.428034028868763,-2.5129410578259797,-0.00016050718025788804,7.252090584372998,0.0006583979901639814,0.00023894605692476034,0.0003876621194649488,-0.00018022206495516002,0.00025885095237754285,0.0001290490326937288,0.005164100002730265,0.0,0.0,0.00013456499436870217
52,-3.150096503384222,-12.888162251130096,-0.0004276561141872862,-2.1743781319445614,-0.00047052270076261457,0.00014466648281086236,-5.4047704907134175e-06,5.866218270966783e-05,0.0003645024262368679,0.00015009658818598837,0.005358399997930974,0.0,0.0,0.00013456499436870217
53,5.275782402563419,-21.566327180900593,-0.0010901060087741556,-6.590649431035581,-0.002053911062118098,0.00040632032323628664,-0.0005425791023299098,-0.0002848757430911064,0.0005623360048048198,0.00023549050092697144,0.004535899992333725,0.0,0.0,0.00013456499436870217
54,-7.829412418290348,-4.525187601527588,-2.090144402099628e-05,-2.4014055603502795,0.00026646094716538995,0.00017827085684984922,0.00017952232155948877,-9.295756171923131e-05,0.00031106575625017285,0.00012953774421475828,0.004239800007781014,0.0,0.0,0.00013456499436870217
55,-14.247165498704968,-16.15789698909713,-0.0005056109542785445,3.61793123954019,0.00015002376530567246,0.00032393840956501663,0.00032857933547347784,0.00010981479135807604,0.0006158889154903591,0.0002414706104900688,0.005050599997048266,0.0,0.0,0.00013456499436870217
56,-10.107056703548492,-4.384706915688831,0.00012879234928869264,-7.798704062968706,0.00030966492497744037,0.00019227282609790564,0.0001645970914978534,-4.959754369338043e-05,0.00040072857518680394,0.00015416808309964836,0.010475699993548915,0.0,0.0,0.00013456499436870217
57,-2.0392284512775425,6.358296707634785,0.0005301414717180037,-10.687690560573204,0.0006411002096484144,0.0001323306350968778,5.8642850490286946e-05,1.6723464796086773e-05,0.0003093974373769015,0.000144558769534342,0.005366800003685057,0.0,0.0,0.0001323306350968778
58,1.6622974353874944,-9.778944265610333,-0.0005460951537872445,-2.7427511480097837,-4.450332612342012e-05,0.00016593924374319613,0.0001280972792301327,-0.00010455631127115339,0.0002983340818900615,0.00013276931713335216,0.0051555999962147325,0.0,0.0,0.0001323306350968778
59,2.671046268738521,3.731293635993418,0.00021543434223811068,-8.188461152600762,0.000376764334030987,0.00010929879499599338,2.2869149688631296e-05,2.615000630612485e-05,0.00025955718592740595,0.0001286188344238326,0.0048033000057330355,0.0,0.0,0.00010929879499599338
60,-2.0502261834897264,-12.23452595583001,-0.00012485101928060038,-17.105277389056713,-0.0005103915112520353,0.00021166079386603087,-5.436574429040775e-05,-7.175940118031576e-05,0.0005294347065500915,0.00019108336709905416,0.010468399996170774,0.0,0.0,0.00010929879499599338
61,11.479091054315283,-4.129750534609501,-0.00035373011080012484,-5.022154327826394,-0.00032655387060668574,0.00018282941891811788,-0.00011566859029699117,8.560965943615884e-05,0.00035594362998381257,0.00017409578140359372,0.0051888000016333535,0.0,0.0,0.00010929879499599338
62,-2.4804477374446834,12.614276005203452,0.0013396906926368283,-23.65785516719713,0.0009906876319910848,0.000307093228911981,-0.0001355043932562694,0.00024505078908987343,0.0005821377853862941,0.00026567987515591085,0.0043147999967914075,0.0,0.0,0.00010929879499599338
63,-8.337833008717066,-3.388346082575541,4.291706165254875e-05,-1.7153493824959325,0.0003570076298736962,0.0001881718053482473,0.00020520846010185778,-0.00011083971912739798,0.0003062664472963661,0.00013037257303949445,0.010394900004030205,0.0,0.0,0.00010929879499599338
64,8.73310318966007,16.783895179571687,0.0008413649475514523,-15.044063974579117,0.0011025464123038385,0.00027760365628637373,-3.418246342334896e-05,0.00022202778200153261,0.0005493098869919777,0.0003048945218324661,0.004565700000966899,0.0,0.0,0.00010929879499599338
65,13.734542845791413,16.85563621786019,0.0010022184853224806,-29.802130722309226,0.0017796761767929065,0.0004504311073105782,-2.727119135670364e-05,-0.0002898831735365093,0.000959590426646173,0.0005249796668067575,0.0043191000004298985,0.0,0.0,0.00010929879499599338
66,1.4093411020692066,-12.295499238160257,-0.0003399340513086783,-10.22784609911271,-0.0003926720786618026,0.00015290184819605201,7.448586984537542e-06,-3.110893885605037e-05,0.00040944988722912967,0.00016360000881832093,0.0046959999890532345,0.0,0.0,0.00010929879499599338
67,-1.491082641511448,-12.701160329000025,-0.00040187373580012246,-4.243767403538809,-0.0003422308785889794,0.0001522714301245287,4.649498441722244e-05,5.239456731942482e-05,0.00036182321491651237,0.00014837294293101877,0.005333900000550784,0.0,0.0,0.00010929879499599338
68,-4.66869114935857,5.415650750496986,0.000587044124924134,-17.69256974728514,0.0008569209951552169,0.00017647596541792154,8.918717503547668e-05,-7.215359801193699e-06,0.0004255248641129583,0.00018397640087641776,0.0043950999970547855,0.0,0.0,0.00010929879499599338
69,7.871323381171727,0.7310433510412165,-0.00014735353581383725,-1.696790072942131,0.00010897226321219389,0.00013895441952627152,2.1813411876792088e-05,0.0001378084416501224,0.00025789591018110514,0.0001382999325869605,0.010433500006911345,0.0,0.0,0.00010929879499599338
70,5.115104938625379,20.900869590499582,0.0011316460751947081,-7.7875015403733565,0.0016777396315177339,0.00035506219137459993,0.00028757136897183955,0.00038031936855986714,0.0004800712631549686,0.00027228682301938534,0.004513599997153506,0.0,0.0,0.00010929879499599338
71,-0.5626553747298607,-14.29205424028401,-0.000404739759950455,-8.79603087920862,-0.00027471146023484955,0.00017732742708176374,0.00010731253132689744,1.8631399143487215e-06,0.000431790977017954,0.00016834306006785482,0.010272900006384589,0.0,0.0,0.00010929879499599338
72,-6.748238006199676,-5.06228551252661,0.00030426421279169724,-18.68924879279082,0.0003001862826279529,0.00020642450544983149,0.00010928150004474446,2.094308911182452e-05,0.0005098531837575138,0.0001856201997725293,0.009738200009451248,0.0,0.0,0.00010929879499599338
73,-2.5503377657782353,24.789090618403524,0.0013561898849626952,-23.346841269338594,0.0014921109335486768,0.00039934139931574464,-0.00023691673413850367,0.00014136862591840327,0.0008276613079942763,0.00039141898741945624,0.004161999997450039,0.0,0.0,0.00010929879499599338
74,3.32918083669905,4.525804417437817,4.549974510529413e-05,1.8659943268865424,0.0004322874659376306,0.00013110428699292243,0.0001464418601244688,3.6030542105436325e-05,0.0002175183908548206,0.0001244263257831335,0.01044240000192076,0.0,0.0,0.00010929879499599338
75,-8.704936845599798,-1.3144917053991472,0.0004730820175277529,-18.635859101750963,0.0006207307583060324,0.00022654997883364558,0.0001520560763310641,4.164029815001413e-05,0.0005170403164811432,0.0001954632462002337,0.0050780999881681055,0.0,0.0,0.00010929879499599338
76,-5.221278653627748,-15.120213079857512,-0.0002333412338340946,-12.27535008642585,-0.0005807783324409655,0.0002007457078434527,-7.5749121606349945e-06,5.320835771271959e-05,0.0005496687954291701,0.00019253077334724367,0.010486800005310215,0.0,0.0,0.00010929879499599338
77,-2.700563857811593,-9.283222159897555,-0.000523319219884981,9.321034446996213,-0.00011727125375313212,0.00016214691277127713,0.00012343365233391523,-3.976288280682638e-05,0.0003268329019192606,0.0001585581776453182,0.004867099996772595,0.0,0.0,0.00010929879499599338
78,17.529971332278052,0.2828999604226754,-0.00022357949736547827,-8.887564957556556,-0.00018333607299187555,0.0002632636169437319,-0.00016988009156193584,0.0001455944002373144,0.00048806617269292474,0.00024951380328275263,0.004364899999927729,0.0,0.0,0.00010929879499599338
79,6.094731574572925,-8.876236562035619,-0.0007756243985295538,7.7077288892541045,-0.00041177050214730404,0.00013703940203413367,-1.9904357031919062e-05,-3.350492988829501e-05,0.00032169255428016186,0.00017305579967796803,0.0052066000062040985,0.0,0.0,0.00010929879499599338
80,-6.850165100862253,-17.593156316643462,-0.00134222206153252,23.575690495862162,-0.00042156328546109163,0.0003955320571549237,4.7636975068598986e-05,-0.0004645553999580443,0.0007262668223120272,0.0003436689730733633,0.004257499997038394,0.0,0.0,0.00010929879499599338
81,14.701703420305599,4.872650389132946,1.1630655927854826e-05,-9.363300831320611,0.0002770149979289182,0.00023150601191446185,-6.129573739599437e-05,0.000185894692549482,0.00044103016261942685,0.00023780341143719852,0.005215299999690615,0.0,0.0,0.00010929879499599338
82,4.959407371844199,8.264792496429662,0.00016024153846018439,0.241253350846138,0.0006816658141557942,0.00016717452672310174,0.0001847477105911821,7.308223575819284e-05,0.00025855371495708823,0.00015231444558594376,0.004175599999143742,0.0,0.0,0.00010929879499599338
83,-6.577903395074097,-6.011223403177439,-0.000370998264378469,10.616255472180752,-8.088962073074685e-05,0.00022120456560514867,0.00011181665468029678,-0.0002633039257489145,0.0003441142907831818,0.00016558339120820165,0.0050054999883286655,0.0,0.0,0.00010929879499599338
84,5.226847295346325,1.0684872566166446,-0.00016163455814884918,0.1113409447325098,0.00014354041776891638,0.0001071648730430752,4.9137255700770766e-05,3.62599894287996e-05,0.00022244852152653039,0.00012081372551620007,0.004183199998806231,0.0,0.0,0.0001071648730430752
85,-6.846957941095339,-10.364754461729015,3.635575937606188e-05,-15.503069100350963,-0.00027031988168298393,0.00019199433154426515,9.047194907907397e-06,3.126241063000634e-05,0.000540109584107995,0.00018755813653115183,0.004360100007033907,0.0,0.0,0.0001071648730430752
86,1.311834386695703,-3.934343516774101,0.00023033571679430015,-19.486845648511235,0.0001788203553686508,0.00016812983085401356,1.4534414731315337e-05,-6.238726928131655e-05,0.0004218718968331814,0.00017372574075125158,0.005390799997258,0.0,0.0,0.0001071648730430752
87,3.0667608257559307,8.547831150301205,0.00012944479098960478,4.78249879279979,0.0007849900522081139,0.0001853487774496898,0.000287884846329689,-4.342696047388017e-05,0.00025396133423782885,0.00015612195420544595,0.0042351000010967255,0.0,0.0,0.0001071648730430752
88,-0.287685122275046,-0.4047086905480517,0.0004522836443852476,-21.76468954225699,0.0005139159095661831,0.0001749672956066206,4.738820280181244e-05,-3.506975917844102e-05,0.00043454248225316405,0.00018286875274498016,0.010379800005466677,0.0,0.0,0.0001071648730430752
89,-8.738061644498792,0.014793917774553255,0.00024641996383324466,-3.702769116856465,0.0005156013547458598,0.0001939588983077556,0.00020261688041500747,-0.00013241523993201554,0.0003073794941883534,0.00013342394959181547,0.004188299993984401,0.0,0.0,0.0001071648730430752
90,0.002038069311693014,-10.20430374745952,-0.0007942484923898724,14.420739813705083,-0.0008306765779775263,0.00021934846881777048,-0.00017634822870604694,-0.00013278584810905159,0.0003746210422832519,0.0001936386979650706,0.00421150001056958,0.0,0.0,0.0001071648730430752
91,8.61506724612785,4.654858734783515,0.00014257800776759053,-10.320379619122212,0.00042838250808667814,0.000150486477650702,1.1977535905316472e-06,7.321991870412603e-05,0.000347066466929391,0.00018046176410280168,0.010386999987531453,0.0,0.0,0.0001071648730430752
92,8.96924631466644,4.693782934261178,-0.00011942227995447469,1.2369727367013064,0.0003556107688370259,0.00018076424021273851,0.00010176422074437141,0.00018386375450063497,0.000274096877546981,0.0001633321080589667,0.004320799998822622,0.0,0.0,0.0001071648730430752
93,-13.023845244157723,-12.280996836215328,4.793523485157806e-05,-10.744492219432676,-0.0005339354912343205,0.00026961087132804096,-5.050063191447407e-05,0.00017150671919807792,0.0006409021443687379,0.00021553401893470436,0.005405799995060079,0.0,0.0,0.0001071648730430752
94,18.01033063089297,17.77357727389018,0.0004855585619724017,-8.34230424270881,0.0010569226642709803,0.0004285585891921073,5.371234146878123e-05,0.0006412123329937458,0.0006273644394241273,0.00039194527198560536,0.004239000001689419,0.0,0.0,0.0001071648730430752
95,-1.0039990555326168,-7.651262637908149,-0.0004564037528586704,3.8560027567504425,-0.00021168019183656885,0.00012627530668396503,4.214210275677033e-05,-7.31229447410442e-05,0.0002640520688146353,0.0001257841067854315,0.004344299988588318,0.0,0.0,0.0001071648730430752
96,-9.413828481202614,16.15784704203427,0.0008287259860061376,-11.00145203808872,0.001284004148874092,0.0003250469162594527,0.00013947398110758513,-0.0003627748228609562,0.0005476274527609348,0.0002503114810679108,0.011413700005505234,0.0,0.0,0.0001071648730430752
97,-1.8607699556815844,2.68079922132827,0.00021823497543617382,-6.239585270722288,0.0004974953045700751,0.00013291575305629522,0.00011972135689575225,-5.758487532148138e-05,0.0002416417410131544,0.00011271501716692,0.005103499992401339,0.0,0.0,0.0001071648730430752
98,-9.967845476688874,25.103151336799872,0.0011096366071620537,-3.2508199897497323,0.002115107865443332,0.0005996447871439159,0.0005132011137902737,-0.000947509310208261,0.0006219307542778552,0.00031593782478012145,0.005324000012478791,0.0,0.0,0.0001071648730430752
99,15.474325443210452,-1.0525768870624996,-0.0005352005240864904,-3.5579717106632467,-2.50864632924388e-05,0.0001722239248920232,-2.599889921839349e-05,5.9346508351154625e-05,0.00039545001345686615,0.00020810033311136067,0.0061369999893940985,0.0,0.0,0.0001071648730430752
100,10.633111747031206,-7.2068228928940385,-0.0006480785363305133,-10.768985887875743,-6.402776413477962e-05,0.0002415024646325037,3.431682853261009e-05,-0.0002959166304208338,0.00043928527156822383,0.00019649113528430462,0.0053287999908206984,0.0,0.0,0.0001071648730430752
0,10.0,-10.0,0.0,10.0,0.0,0.0004945131950080395,0.00018369090685155243,0.0011637989664450288,0.00040433855610899627,0.00022622427786700428,0.008585499992477708,0.0,1.0,0.0004945131950080395
1,-30.0,30.0,-0.006,-30.0,0.006,0.0016330454964190722,0.0014678568113595247,-0.0016112038865685463,0.002454041736200452,0.0009990796679630876,0.004101000013179146,0.0,1.0,0.0004945131950080395
2,28.947573297958776,-19.36929182723143,0.004739237305344879,5.672969075867435,-0.0021373093013695257,0.0022082163486629725,-0.0006717448122799397,0.006701349746435881,0.0009440658614039421,0.0005157047417014837,0.005125199997564778,0.0,1.0,0.0004945131950080395
3,12.811372925784775,-14.270756210899505,-0.002098583053813682,0.36373309421994043,0.0008364094703867014,0.0006302102701738477,0.0006025085458531976,-0.001200141035951674,0.00048056349623948336,0.00023762784257996827,0.004770499988808297,0.0,1.0,0.0004945131950080395
4,5.432016592938963,-1.513487235148482,-0.005548426415106495,20.772936317928014,0.0023091955161509263,0.002275033388286829,0.0012157176388427615,-0.007263685576617718,0.0003832886286545545,0.0002374418982071802,0.004014100006315857,0.0,1.0,0.0004945131950080395
5,-4.907796758006949,-18.44631140085067,-0.000510881331028269,-4.5145444769900145,0.0002284105557239678,0.00031895923893898726,0.0004169588501099497,0.00015801457630004734,0.0005081640556454659,0.0001926995173562318,0.005771800002548844,0.0,1.0,0.00031895923893898726
6,23.039509229700506,-17.256415085783004,-0.0003364116424978754,-26.797436868348623,0.003944911044921664,0.0012260951334610581,0.0020916445646435022,-0.0008061913540586829,0.0014365777606144547,0.0005699665634892881,0.0050396000006003305,0.0,1.0,0.00031895923893898726
7,-10.090991303473501,-11.41995229205576,-0.001287938077895141,-18.169119286741147,-0.0020528901857569766,0.0006104873609729111,-0.0007683230214752257,-0.00075059465598315,0.0006949133821763098,0.0002281184570165351,0.0052284999983385205,0.0,1.0,0.00031895923893898726
